gvkey,datadate,fyearq,erc_ng2,cik,fyear,ngdum,ngeps
003469,20141231,2014,47.398204129,732834,2014,1,1.14
003469,20151231,2015,4.8686625835,732834,2015,1,-0.23
003469,20161231,2016,9.6934787955,732834,2016,1,-0.07
003469,20171231,2017,4.5627381222,732834,2017,1,0.41
003469,20181231,2018,1.2064441994,732834,2018,1,0.54
003469,20191231,2019,1.6510668347,732834,2019,1,0.55
003504,20101031,2010,32.90370285,711404,2010,1,1.09
003504,20111031,2011,24.610245625,711404,2011,1,1.46
003504,20121031,2012,14.991833695,711404,2012,1,1.47
003504,20131031,2013,3.8158064465,711404,2013,1,1.48
003504,20141031,2014,8.3057370701,711404,2014,1,1.95
003504,20151031,2015,12.449822264,711404,2015,1,2
003504,20161031,2016,22.207421941,711404,2016,1,2.28
003504,20171031,2017,88.493087909,711404,2017,1,2.65
003504,20181031,2018,89.121917503,711404,2018,1,2.87
003504,20191031,2019,140.6468481,711404,2019,1,3.3
003532,20081231,2008,-45.42694477,24741,2008,1,0.13
003532,20091231,2009,3.8343334621,24741,2009,1,0.44
003532,20101231,2010,4.5443067449,24741,2010,1,0.46
003532,20111231,2011,5.6179849229,24741,2011,1,0.33
003532,20131231,2013,8.5386952371,24741,2013,1,0.29
003532,20141231,2014,7.4160196984,24741,2014,1,0.45
003532,20161231,2016,54.833334279,24741,2016,1,0.5
003532,20171231,2017,46.194311978,24741,2017,1,0.49
003532,20181231,2018,49.098764642,24741,2018,1,0.59
003532,20191231,2019,51.785216883,24741,2019,1,0.46
003570,20160731,2016,9.9091451052,1067294,2016,0,
003580,20101231,2010,19.000645707,25445,2010,1,0.68
003580,20111231,2011,18.982050633,25445,2011,1,0.88
003580,20121231,2012,19.549980721,25445,2012,1,0.92
003580,20141231,2014,-6.2903323,25445,2014,1,1.13
003580,20161231,2016,-2.577643212,25445,2016,1,1.02
003580,20171231,2017,-32.44704944,25445,2017,1,1.18
003580,20181231,2018,-14.04210039,25445,2018,1,1.64
003580,20191231,2019,-9.448702281,25445,2019,1,1.58
003581,20161231,2016,5.1843386162,25475,2016,1,0.15
003581,20171231,2017,5.1955427414,25475,2017,1,0.3
003581,20191231,2019,14.126028472,25475,2019,1,0.14
003592,20161231,2016,-9.808006762,1584207,2016,1,0.8
003592,20171231,2017,-14.18319588,1584207,2017,1,1.06
003592,20181231,2018,-14.24217598,1584207,2018,1,1.39
003592,20191231,2019,-1.726920372,1584207,2019,1,1.96
003619,20111231,2011,80.432435189,1219601,2011,1,0.48
003619,20121231,2012,41.659912442,1219601,2012,1,0.51
003619,20131231,2013,28.748157175,1219601,2013,1,0.48
003619,20151231,2015,31.025544909,1219601,2015,1,0.7
003619,20161231,2016,28.69871049,1219601,2016,1,0.71
003619,20171231,2017,30.769565828,1219601,2017,1,0.79
003619,20181231,2018,28.889373437,1219601,2018,1,1
003619,20191231,2019,16.476307561,1219601,2019,1,1.04
003647,20090430,2008,2.341258079,723603,2008,0,
003647,20100430,2009,2.8324759035,723603,2009,0,
003647,20150430,2014,26.809331554,723603,2014,1,0.45
003647,20170430,2016,29.75530441,723603,2016,0,
003647,20180430,2017,41.114157138,723603,2017,1,0.37
003647,20190430,2018,50.451689405,723603,2018,0,
003707,20081231,2008,55.181368371,714603,2008,1,1.04
003707,20091231,2009,4.3683927997,714603,2009,1,0.92
003707,20101231,2010,2.3786251012,714603,2010,1,1.07
003707,20111231,2011,2.6980431556,714603,2011,1,1.05
003707,20121231,2012,6.587074892,714603,2012,1,1.19
003707,20131231,2013,0.4741832375,714603,2013,1,1.34
003707,20141231,2014,3.1808980998,714603,2014,1,1.73
003707,20151231,2015,12.710186873,714603,2015,1,1.67
003707,20171231,2017,21.87507157,714603,2017,1,1.11
003734,20191231,2019,1.8575907547,26780,2019,1,0.67
003735,20101231,2010,3.0566258769,313616,2010,1,0.67
003735,20121231,2012,3.9767753062,313616,2012,1,0.72
003735,20181231,2018,-22.48262702,313616,2018,1,1.28
003851,20111231,2011,-6.899650373,27904,2011,1,0.45
003851,20121231,2012,-4.677459575,27904,2012,1,0.28
003851,20131231,2013,-4.405371706,27904,2013,1,0.65
003851,20151231,2015,22.931220198,27904,2015,1,1.18
003851,20161231,2016,46.189499495,27904,2016,1,0.82
003851,20171231,2017,66.744351971,27904,2017,1,0.96
003851,20181231,2018,52.801060095,27904,2018,1,1.3
003851,20191231,2019,59.518330459,27904,2019,0,
003863,20141231,2014,-9.856215107,27996,2014,1,1.19
003863,20151231,2015,-1.359530404,27996,2015,1,1.26
003863,20161231,2016,-16.31617125,27996,2016,1,1.35
003863,20171231,2017,-1.660335934,27996,2017,1,1.4
003863,20181231,2018,-48.76104532,27996,2018,1,1.54
003863,20191231,2019,24.977218543,27996,2019,1,1.94
003897,20111231,2011,4.6503554414,936340,2011,0,
003897,20151231,2015,15.440079897,936340,2015,1,1.01
003897,20161231,2016,10.868880347,936340,2016,0,
003897,20171231,2017,11.951771184,936340,2017,0,
003897,20181231,2018,10.057307334,936340,2018,0,
003897,20191231,2019,7.7603321011,936340,2019,0,
003905,20160630,2016,26.570040202,730464,2016,0,
003946,20141231,2014,2.8158227469,28823,2014,1,0.48
003946,20161231,2016,3.3293522858,28823,2016,1,0.32
003946,20171231,2017,-13.81382694,28823,2017,1,0.4
003946,20181231,2018,0.8345018628,28823,2018,1,-0.08
003946,20191231,2019,-0.015426452,28823,2019,1,0.47
003969,20101231,2010,-18.13899551,29002,2010,1,0.55
003969,20111231,2011,-6.601479501,29002,2011,1,0.09
003969,20121231,2012,-0.498887404,29002,2012,1,0.13
003969,20141231,2014,13.513316202,29002,2014,1,0.38
003969,20151231,2015,20.885203849,29002,2015,1,0.14
003969,20161231,2016,19.311566127,29002,2016,1,0.15
003969,20171231,2017,13.115023747,29002,2017,1,0.42
003969,20181231,2018,-1.073473872,29002,2018,1,0.65
003969,20191231,2019,-0.670567147,29002,2019,1,0.65
003980,20160930,2016,-20.92901844,1744489,2016,0,
003980,20170930,2017,-20.78195981,1744489,2017,1,1.07
003980,20180930,2018,-19.48692926,1744489,2018,1,1.48
003980,20200930,2020,10.41440424,1744489,2020,1,-0.2
004016,20140131,2013,-37.21010888,29534,2013,0,
004016,20150131,2014,-44.45644177,29534,2014,0,
004016,20160131,2015,-36.15456407,29534,2015,0,
004029,20091231,2009,-4.286594701,715957,2009,1,0.63
004029,20111231,2011,-31.44448439,715957,2011,1,0.58
004029,20121231,2012,-6.13527219,715957,2012,1,0.69
004029,20131231,2013,-12.68592357,715957,2013,1,0.8
004029,20141231,2014,22.13097451,715957,2014,1,0.84
004029,20151231,2015,13.099702314,715957,2015,1,0.7
004029,20161231,2016,-14.84474568,715957,2016,1,0.99
004029,20171231,2017,-21.76905494,715957,2017,1,0.91
004029,20181231,2018,-19.29564092,715957,2018,1,0.89
004040,20091231,2009,-0.83861091,29669,2009,1,0.46
004040,20101231,2010,-1.808525522,29669,2010,1,0.51
004040,20111231,2011,-1.957087074,29669,2011,1,0.46
004040,20121231,2012,-2.4820409,29669,2012,1,0.43
004040,20131231,2013,-3.406670337,29669,2013,1,0.49
004040,20141231,2014,-6.073352546,29669,2014,1,0.52
004040,20151231,2015,-4.924078902,29669,2015,1,0.48
004040,20171231,2017,-3.033348427,29669,2017,1,0.81
004040,20191231,2019,-3.465677281,29669,2019,1,0.44
004087,20081231,2008,-4.267046322,30554,2008,1,-0.28
004087,20091231,2009,-9.229133924,30554,2009,1,0.44
004087,20101231,2010,4.7248682098,30554,2010,1,0.5
004087,20111231,2011,1.8171043398,30554,2011,1,0.35
004115,20120731,2012,9.1365228298,67215,2012,0,
004115,20170731,2017,96.318938568,67215,2017,1,1.47
004115,20190131,2018,86.84131617,67215,2018,1,0.1
004115,20200131,2019,59.163588689,67215,2019,1,-0.23
004199,20101231,2010,-1.545949395,1551182,2010,1,1.69
004201,20151031,2015,102.45601459,350797,2015,0,
004201,20161031,2016,107.75954101,350797,2016,0,
004201,20181031,2018,68.58809502,350797,2018,1,0.85
004201,20191031,2019,51.857588164,350797,2019,1,0.95
004201,20201031,2020,-2.686972373,350797,2020,1,0.88
004213,20091231,2009,20.421966802,31462,2009,1,0.55
004213,20101231,2010,20.961921508,31462,2010,1,0.6
004213,20111231,2011,20.583764503,31462,2011,1,0.7
004213,20121231,2012,118.32920193,31462,2012,1,0.89
004213,20141231,2014,194.14989962,31462,2014,1,1.2
004213,20151231,2015,111.20031249,31462,2015,1,1.22
004213,20161231,2016,151.95453965,31462,2016,1,1.25
004213,20171231,2017,153.444074,31462,2017,1,1.39
004213,20181231,2018,226.99717525,31462,2018,1,1.54
004213,20191231,2019,289.08360729,31462,2019,1,1.66
004274,20110331,2010,16.092296551,726514,2010,1,0.22
004274,20120331,2011,25.763786855,726514,2011,1,-0.06
004274,20130331,2012,23.514801744,726514,2012,1,-0.03
004274,20140331,2013,28.6733493,726514,2013,1,-0.16
004274,20160331,2015,24.304712722,726514,2015,1,0.11
004274,20170331,2016,18.226385455,726514,2016,1,0.09
004274,20180331,2017,11.444853015,726514,2017,1,1.02
004321,20180930,2018,-0.070991015,32604,2018,1,0.89
004321,20200930,2020,-17.92722303,32604,2020,1,1.1
004340,20080630,2008,91.326759961,350917,2008,1,0.22
004340,20120630,2012,-9.767912507,350917,2012,1,0.26
004340,20130630,2013,-28.68121099,350917,2013,1,0.15
004340,20140630,2014,-3.018252705,350917,2014,1,0.07
004351,20151231,2015,27.864101438,277595,2015,1,0.27
004351,20161231,2016,83.493623265,277595,2016,1,-0.27
004351,20171231,2017,136.74204518,277595,2017,1,0.63
004367,20131231,2013,8.7584262879,1603923,2013,1,0.07
004423,20081231,2008,27.727917189,33185,2008,1,0.61
004423,20101231,2010,23.146079302,33185,2010,1,0.62
004423,20121231,2012,42.41710714,33185,2012,1,0.78
004423,20131231,2013,48.890135467,33185,2013,1,0.91
004423,20141231,2014,-18.91622928,33185,2014,1,1.02
004423,20161231,2016,-135.922044,33185,2016,1,1.42
004423,20171231,2017,-211.7754247,33185,2017,1,1.39
004423,20181231,2018,-83.0584362,33185,2018,1,1.38
004423,20191231,2019,-11.82632749,33185,2019,1,1.53
004430,20141231,2014,26.441800411,33213,2014,1,0.96
004430,20151231,2015,12.327886716,33213,2015,1,-0.06
004430,20161231,2016,6.0299993333,33213,2016,1,0.25
004430,20171231,2017,-8.650151694,33213,2017,1,0.76
004430,20191231,2019,-20.47373024,33213,2019,1,-0.03
004476,20090331,2008,4.8811881075,753568,2008,1,-0.05
004476,20100331,2009,-7.306229751,753568,2009,1,0.03
004476,20110331,2010,-7.062090773,753568,2010,1,-0.1
004476,20120331,2011,5.734382245,753568,2011,1,-0.1
004476,20130331,2012,5.786031006,753568,2012,1,0.1
004476,20140331,2013,7.1636310815,753568,2013,1,0.01
004476,20160331,2015,26.410922417,753568,2015,1,0.08
004497,20191231,2019,8.3611400153,34067,2019,1,0.65
004517,20081231,2008,3.695208469,753308,2008,1,0.9
004517,20091231,2009,-2.940796988,753308,2009,1,0.79
004517,20101231,2010,3.4185555224,753308,2010,1,0.8
004517,20111231,2011,-0.256282723,753308,2011,1,0.93
004517,20121231,2012,0.6967672479,753308,2012,1,1.03
004517,20131231,2013,2.5467729505,753308,2013,1,0.95
004517,20141231,2014,8.1552171969,753308,2014,1,1.03
004517,20151231,2015,4.6321484717,753308,2015,1,1.17
004517,20161231,2016,-0.796666457,753308,2016,1,1.21
004517,20171231,2017,-6.224659616,753308,2017,1,1.25
004517,20181231,2018,0.2494747019,753308,2018,1,1.49
004517,20191231,2019,2.6642494036,753308,2019,1,1.44
004579,20180630,2018,-0.731615219,34563,2018,0,
004579,20190630,2019,-0.731615219,34563,2019,0,
004579,20200630,2020,-0.397939555,34563,2020,0,
004598,20170531,2016,28.704323471,1048911,2016,1,4.25
004598,20200531,2019,34.786490079,1048911,2019,0,
004611,20100131,2009,-10.31644972,794367,2009,1,1.4
004611,20110131,2010,-10.35982437,794367,2010,1,1.59
004611,20120131,2011,-8.376319499,794367,2011,1,1.7
004611,20130131,2012,-11.19793817,794367,2012,1,2.05
004611,20180131,2017,12.11169064,794367,2017,1,2.82
004611,20190131,2018,17.230143118,794367,2018,1,2.73
004611,20200131,2019,17.23340481,794367,2019,1,2.12
004622,20131231,2013,6.8472314453,35214,2013,1,0.09
004645,20091231,2009,23.825479663,719164,2009,1,0.32
004645,20101231,2010,22.887961935,719164,2010,1,0.28
004645,20111231,2011,19.865184271,719164,2011,1,0.15
004674,20091231,2009,0.4835686376,1281761,2009,1,-0.46
004699,20101231,2010,-1.276740062,36270,2010,1,1.52
004699,20111231,2011,5.3437503774,36270,2011,1,1.2
004699,20121231,2012,0.0913730666,36270,2012,1,2.23
004699,20131231,2013,-8.714108832,36270,2013,1,1.79
004699,20141231,2014,7.8299405857,36270,2014,1,1.95
004699,20151231,2015,10.221366316,36270,2015,1,2.09
004699,20171231,2017,25.533537958,36270,2017,1,2.04
004699,20181231,2018,-9.399639833,36270,2018,1,3.79
004809,20151231,2015,21.430417986,1128928,2015,1,0.16
004809,20171231,2017,48.46796025,1128928,2017,1,0.17
004809,20181231,2018,92.826700845,1128928,2018,1,0.16
004809,20191231,2019,96.4069964,1128928,2019,1,0.18
004839,20091231,2009,1.5826872845,37996,2009,1,0.43
004839,20101231,2010,1.6354442388,37996,2010,1,0.3
004839,20111231,2011,1.8180784695,37996,2011,1,0.2
004839,20121231,2012,1.9066842433,37996,2012,1,0.31
004839,20141231,2014,2.890902558,37996,2014,1,0.26
004839,20151231,2015,2.528774593,37996,2015,0,
004839,20161231,2016,7.5428272629,37996,2016,0,
004843,20130331,2012,-1.71052098,38074,2012,1,0.25
004843,20140331,2013,-0.526064696,38074,2013,1,0.87
004864,20101231,2010,-4.544145333,1130385,2010,1,0.31
004864,20111231,2011,-4.234360003,1130385,2011,1,0.39
004864,20121231,2012,1.396117814,1130385,2012,1,0.27
004864,20131231,2013,9.7524090785,1130385,2013,1,0.03
004881,20121231,2012,54.56940799,38725,2012,1,0.56
004881,20131231,2013,36.404746271,38725,2013,1,0.3
004881,20151231,2015,4.5894259968,38725,2015,1,0.35
004881,20161231,2016,7.3995792108,38725,2016,1,0.38
004881,20171231,2017,20.394132863,38725,2017,0,
004881,20181231,2018,174.96942625,38725,2018,0,
004926,20151130,2015,53.641689885,39368,2015,1,0.69
004926,20161130,2016,51.894827047,39368,2016,1,0.74
004926,20171130,2017,38.489668067,39368,2017,1,0.75
004926,20181130,2018,43.530097545,39368,2018,1,0.9
004926,20191130,2019,53.927351387,39368,2019,1,0.88
004936,20130630,2013,-26.90536774,39648,2013,1,0.66
004988,20121231,2012,12.385927157,39899,2012,1,0.89
004988,20131231,2013,12.392190746,39899,2013,1,0.66
004988,20141231,2014,7.8276330695,39899,2014,1,1.02
004988,20161231,2016,-1.415081651,39899,2016,1,0.74
004988,20191231,2019,17.621890851,39899,2019,1,0.47
004990,20200131,2019,50.244005772,39911,2019,1,0.58
005020,20081231,2008,-16.28807319,318771,2008,1,0.95
005071,20090531,2008,12.028649219,40704,2008,1,0.86
005071,20110531,2010,6.4144377484,40704,2010,1,0.52
005071,20120531,2011,8.5104412219,40704,2011,1,0.6
005071,20130531,2012,3.3882677657,40704,2012,1,0.53
005071,20140531,2013,8.02472483,40704,2013,1,0.67
005071,20150531,2014,24.516488214,40704,2014,1,0.75
005071,20160531,2015,27.158684631,40704,2015,1,0.66
005071,20170531,2016,30.397935563,40704,2016,1,0.73
005071,20200531,2019,65.548013275,40704,2019,1,1.1
005179,20091231,2009,-0.066667036,41719,2009,1,0.33
005179,20101231,2010,1.0504234783,41719,2010,1,0.31
005179,20111231,2011,1.4454400004,41719,2011,1,0.32
005179,20121231,2012,0.0135823818,41719,2012,1,0.26
005179,20131231,2013,1.1369182862,41719,2013,1,0.34
005179,20141231,2014,11.009485019,41719,2014,0,
005179,20151231,2015,13.817519782,41719,2015,1,0.52
005179,20161231,2016,17.496813099,41719,2016,1,0.4
005179,20171231,2017,19.949019311,41719,2017,1,0.34
005179,20191231,2019,24.469140168,41719,2019,1,0.17
005234,20161231,2016,2.7212798767,42582,2016,1,0.95
005234,20171231,2017,-4.392666559,42582,2017,1,0.99
005234,20181231,2018,-2.032934579,42582,2018,1,0.51
005234,20191231,2019,-2.688836249,42582,2019,1,0.19
005250,20131231,2013,-27.25662226,1045309,2013,1,1.09
005250,20141231,2014,-20.05919476,1045309,2014,1,1.37
005250,20151231,2015,-4.252560461,1045309,2015,1,1.4
005250,20171231,2017,29.996551914,1045309,2017,1,0.98
005250,20181231,2018,44.905200304,1045309,2018,1,1.14
005250,20191231,2019,56.853171531,1045309,2019,1,1.31
005342,20161231,2016,27.702315848,1273931,2016,1,0.2
005342,20171231,2017,24.083820457,1273931,2017,1,0.26
005342,20181231,2018,-1.410213901,1273931,2018,1,0.01
005342,20191231,2019,-2.235950684,1273931,2019,1,0.01
005379,20101231,2010,12.588300119,1030749,2010,0,
005379,20111231,2011,21.519488791,1030749,2011,0,
005379,20161231,2016,4.7543390254,1030749,2016,0,
005379,20171231,2017,3.5523402173,1030749,2017,0,
005492,20080630,2008,-14.91562468,202058,2008,1,0.95
005492,20100630,2010,-1.63968866,202058,2010,1,1.24
005518,20141231,2014,19.229563617,46080,2014,1,1.22
005518,20151231,2015,11.240671645,46080,2015,0,
005518,20161231,2016,11.449569479,46080,2016,1,1.64
005518,20171231,2017,10.148863057,46080,2017,1,2.3
005560,20171231,2017,17.894593847,719413,2017,1,0.04
005572,20170228,2016,29.44918185,916789,2016,1,1.78
005597,20081231,2008,-7.856471676,47111,2008,1,0.59
005597,20091231,2009,-55.83012221,47111,2009,1,0.63
005597,20101231,2010,-58.16957018,47111,2010,1,0.61
005597,20111231,2011,-60.16932399,47111,2011,1,0.7
005597,20121231,2012,-57.89603114,47111,2012,1,0.74
005597,20131231,2013,-36.16006245,47111,2013,1,0.86
005597,20141231,2014,2.5957676252,47111,2014,1,1.04
005597,20151231,2015,-1.957150143,47111,2015,1,1.08
005597,20161231,2016,-3.411756837,47111,2016,1,1.17
005597,20171231,2017,-27.14392952,47111,2017,1,1.03
005597,20191231,2019,33.810930165,47111,2019,1,1.28
005606,20081031,2008,41.034371693,47217,2008,1,1.03
005606,20091031,2009,23.840156452,47217,2009,1,1.14
005606,20101031,2010,20.9620947,47217,2010,1,1.33
005606,20111031,2011,8.4165626753,47217,2011,1,1.17
005606,20121031,2012,-20.88393784,47217,2012,1,1.16
005606,20131031,2013,92.276715796,47217,2013,1,1.01
005606,20141031,2014,100.54415419,47217,2014,1,1.06
005606,20171031,2017,107.76484765,47217,2017,1,0.44
005639,20100930,2010,21.0562729,47518,2010,1,0.67
005639,20110930,2011,23.62808245,47518,2011,1,0.72
005639,20120930,2012,27.97539721,47518,2012,1,0.56
005639,20130930,2013,27.88661556,47518,2013,1,0.65
005639,20140930,2014,41.241992803,47518,2014,1,0.74
005639,20150930,2015,17.08839219,47518,2015,1,0.89
005639,20160930,2016,9.173431667,47518,2016,0,
005639,20170930,2017,10.943529974,47518,2017,0,
005639,20180930,2018,10.043553544,47518,2018,0,
005639,20190930,2019,7.1772260989,47518,2019,1,1.69
005667,20181231,2018,35.57848448,1915657,2018,1,2.25
005667,20191231,2019,27.455999606,1915657,2019,1,0.48
005690,20121231,2012,10.387464292,48287,2012,1,0.4
005690,20131231,2013,10.729018539,48287,2013,0,
005690,20141231,2014,94.248771597,48287,2014,1,0.65
005690,20151231,2015,56.021297741,48287,2015,1,0.91
005690,20161231,2016,59.036681658,48287,2016,1,0.82
005690,20171231,2017,59.537129525,48287,2017,0,
005690,20181231,2018,59.201800862,48287,2018,0,
005690,20191231,2019,44.189629691,48287,2019,1,1.12
005742,20131231,2013,-13.19846376,1130310,2013,0,
005742,20141231,2014,-10.20106315,1130310,2014,1,0.36
005742,20151231,2015,-21.90783536,1130310,2015,1,0.27
005742,20161231,2016,-17.27862926,1130310,2016,0,
005742,20171231,2017,-17.40851432,1130310,2017,0,
005791,20120930,2012,2.2301966388,772897,2012,1,-0.54
005791,20130930,2013,1.8432280944,772897,2013,1,-0.4
005791,20140930,2014,2.5520415772,772897,2014,1,-0.17
005791,20150930,2015,2.3903616425,772897,2015,1,-0.2
005978,20181231,2018,38.746512532,353020,2018,0,
005978,20191231,2019,33.978396868,353020,2019,0,
005987,20140930,2014,10.731225655,50725,2014,1,0.13
005987,20160930,2016,5.5785392508,50725,2016,1,0.27
006003,20110331,2010,25.986123522,703361,2010,1,0.13
006003,20130331,2012,36.954980528,703361,2012,1,0.01
006008,20181231,2018,51.021693219,50863,2018,1,1.28
006008,20191231,2019,34.125860415,50863,2019,1,1.52
006034,20141231,2014,24.7843034,715787,2014,1,0.24
006034,20191231,2019,2.5289431645,715787,2019,1,0.46
006066,20151231,2015,-69.79448275,51143,2015,1,4.84
006066,20171231,2017,-21.94663217,51143,2017,1,5.18
006066,20181231,2018,-12.23400962,51143,2018,1,4.87
006066,20191231,2019,8.9287178017,51143,2019,1,4.71
006078,20081231,2008,18.054416905,51253,2008,1,0.5
006078,20111231,2011,76.196290993,51253,2011,1,0.74
006078,20131231,2013,68.367484645,51253,2013,1,0.92
006078,20151231,2015,73.664144906,51253,2015,1,1.05
006078,20161231,2016,25.631135201,51253,2016,0,
006078,20171231,2017,25.631135201,51253,2017,0,
